P_MASS,P_RADIUS,P_TEMP_EQUIL,P_PERIOD,P_SEMI_MAJOR_AXIS,S_TEMPERATURE,S_MASS,S_RADIUS,P_FLUX,P_GRAVITY,P_ESI
6.3,2.39,603.19402,16.571104,0.121,5388.0,0.88,0.84,31.436143,1.1029219,0.27591201
13.1,3.68,412.96849,105.65514,0.4389,5821.0,0.99,1.0,6.9066721,0.96733223,0.33441386
2.13,1.26,822.3388,4.4176965,0.047,5030.0,0.82,0.77,108.59361,1.3416478,0.30104732
0.59,0.87,1902.705,1.2262173,0.0218,6011.0,1.09,1.12,3112.3398,0.77949531,0.29163977
4.78,2.03,584.36507,33.469743,0.2006,5842.0,1.03,1.03,27.690968,1.1599408,0.29964379
3.33,1.64,1257.4817,1.2169977,0.0201,4877.0,0.8,0.75,593.75583,1.2381023,0.27472235
5.99,2.32,617.28726,11.085076,0.0901,5001.0,0.8,0.76,34.478663,1.1128864,0.27594474
1.98,1.22,541.76053,16.301259,0.1186,4870.0,0.8,0.75,20.456467,1.3302876,0.3549864
2.33,1.33,883.45971,13.323516,0.1165,6155.0,1.18,1.22,144.6599,1.3172028,0.29544816
1.08,1.03,1349.9405,4.1382759,0.051,6126.0,1.13,1.18,788.60522,1.0180036,0.29460686
0.363,0.76,1837.2649,2.0338791,0.0322,5416.0,0.9,0.87,2705.7537,0.6284626,0.28686685
14.9,3.96,611.83432,28.227418,0.1778,5925.0,1.05,1.07,33.276412,0.95015815,0.21169622
0.64,0.89,1724.4684,2.9979319,0.0425,6170.0,1.21,1.35,2100.0138,0.80797879,0.2923686
0.904,0.98,857.42162,2.4143516,0.0315,4529.0,0.74,0.69,128.34498,0.94127447,0.30379025
2.99,1.54,1655.3686,0.57736958,0.0125,5063.0,0.78,0.74,1783.1175,1.2607522,0.27786521
5.73,2.26,587.20796,13.627984,0.1039,4895.0,0.77,0.74,28.233772,1.1218576,0.28682505
2.67,1.44,913.95966,4.354093,0.0484,5306.0,0.86,0.83,165.69495,1.2876157,0.28983589
1.76,1.18,1051.7976,7.4672541,0.0806,6149.0,1.21,1.21,290.62296,1.2640046,0.29531984
6.26,2.38,797.5198,24.334713,0.167,6202.0,1.19,1.28,96.065414,1.1051479,0.24969638
4.35,1.92,1565.5013,2.6075438,0.0393,5717.0,0.99,0.98,1426.3132,1.180013,0.25957188
0.0933,0.52,678.23423,2.1043381,0.025,3468.0,0.35,0.34,50.248139,0.34504438,0.28473978
3.05,1.56,1774.1679,0.56887443,0.0128,5144.0,0.83,0.79,2352.7732,1.2532873,0.27675977
9.85,3.11,214.52081,213.25766,0.6085,4598.0,0.73,0.7,0.50289676,1.0183931,0.56816352
3.12,1.58,1916.3444,1.5690665,0.0269,6199.0,1.2,1.32,3202.5465,1.2497997,0.27567633
50.9,8.18,450.64923,190.32349,0.721,5854.0,1.25,2.19,9.805668,0.76069607,0.20130834
3.43,1.67,719.9301,15.054033,0.1078,5949.0,1.06,1.09,63.791451,1.2298756,0.29212101
2.33,1.33,555.09781,68.886191,0.3133,5850.0,0.97,1.1,22.546504,1.3172028,0.34524921
5.99,2.32,644.29851,36.291934,0.2226,6018.0,1.08,1.12,40.921324,1.1128864,0.2702955
2.83,1.49,999.61572,12.412775,0.1063,6129.0,1.17,1.36,237.10105,1.2747174,0.28515872
8.55,2.86,526.20001,33.878684,0.2004,5550.0,0.93,0.91,18.205582,1.0452834,0.28070669
4.62,1.99,913.95306,16.399235,0.133,6165.0,1.2,1.35,165.69016,1.1666372,0.26319034
4.04,1.84,1162.5872,4.7683049,0.0568,5981.0,1.09,1.13,433.81377,1.1932892,0.26573015
0.271,0.7,1680.6316,2.1282393,0.0341,6086.0,1.16,1.28,1894.4853,0.55306122,0.28270206
2.39,1.35,648.27446,14.974357,0.1102,5374.0,0.87,0.83,41.94081,1.3113855,0.3176512
6.17,2.36,879.41306,8.408878,0.076,5544.0,0.78,0.84,142.02762,1.1077995,0.246322
4.31,1.91,971.90619,13.151411,0.1187,6231.0,1.29,1.59,211.88419,1.1814369,0.265463
2.3,1.32,776.97406,11.895205,0.0994,5778.0,1.0,1.0,86.542061,1.3200184,0.30219825
5.27,2.15,871.08971,11.254029,0.0991,5753.0,1.0,0.98,136.7265,1.1400757,0.25688133
1.46,1.12,1453.2994,2.7612242,0.0435,6132.0,1.2,1.29,1059.3061,1.1639031,0.293093
4.5,1.96,930.70557,5.1233035,0.0556,5664.0,0.97,0.95,178.1765,1.1713869,0.26413776
12.9,3.65,414.09143,61.617817,0.302,5543.0,0.94,0.91,6.9821008,0.96828673,0.3342535
7.9,2.73,422.26533,76.536959,0.3528,5831.0,1.0,1.0,7.5499286,1.0599901,0.36675624
8.4,2.831,374.68312,80.231903,0.3543,5436.0,0.92,0.89,4.6801276,1.0480923,0.43070315
16.1,4.15,904.40574,26.656574,0.1943,5159.0,1.37,3.06,158.87457,0.93482363,0.17864345
5.82,2.28,645.15103,26.757587,0.1815,6215.0,1.11,1.05,41.138338,1.1195753,0.27212036
7.9,2.73,586.11327,6.3831591,0.0562,3757.0,0.58,0.58,28.023822,1.0599901,0.26445684
3.58,1.714,1262.3168,4.6449099,0.055,6047.0,1.02,1.13,602.94073,1.2186006,0.27109705
7.24,2.592,672.49571,16.458099,0.1244,5475.0,0.95,0.88,48.569009,1.0776273,0.25254937
6.12,2.35,381.7931,62.891623,0.2881,5298.0,0.87,0.83,5.0456077,1.1081938,0.44764116
6.21,2.37,606.06063,51.13097,0.2705,5926.0,1.06,1.09,32.038005,1.1055921,0.27617091
3.12,1.58,1208.8527,3.4016567,0.044,6133.0,1.14,1.21,507.10121,1.2497997,0.27796093
1.08,1.03,631.80497,14.009475,0.104,5193.0,0.82,0.79,37.838449,1.0180036,0.32922455
6.9,2.52,598.92809,4.4968604,0.0413,3827.0,0.55,0.53,30.556239,1.0865457,0.27071063
4.19,1.88,444.66477,47.031948,0.2447,5448.0,0.9,0.86,9.2839344,1.1854912,0.39080803
8.05,2.76,444.18556,47.987276,0.2495,5653.0,0.96,0.94,9.2439779,1.0567633,0.34168865
13.3,3.71,620.27562,31.158799,0.2,5948.0,1.1,1.21,35.151188,0.96628185,0.21786619
7.46,2.64,575.16031,17.13264,0.1242,5281.0,0.84,0.81,25.98704,1.0703627,0.27189708
3.53,1.7,1032.3469,3.1706001,0.0415,5582.0,0.95,0.92,269.7142,1.2214533,0.2745711
4.62,1.99,732.21157,17.146473,0.1291,5753.0,0.98,0.96,68.25705,1.1666372,0.27449752
4.62,1.99,917.4675,16.860129,0.1246,6077.0,1.09,1.14,168.25343,1.1666372,0.26306851
0.208,0.65,1158.2103,0.91614077,0.0156,4439.0,0.7,0.67,427.31762,0.49230769,0.28038958
0.64,0.89,1711.1539,1.8778827,0.03,6118.0,1.11,1.16,2035.9049,0.80797879,0.29238975
3.89,1.8,457.09239,24.754397,0.153,4776.0,0.76,0.72,10.366142,1.2006173,0.3832859
9.11,2.97,510.81859,76.613377,0.3521,6168.0,1.16,1.24,16.168434,1.0327744,0.28347339
3.93,1.81,1273.6858,6.00253,0.067,6090.0,1.25,1.27,624.95737,1.1995971,0.26627266
3.64,1.73,816.90814,1.7667891,0.0222,3827.0,0.55,0.53,105.75333,1.2162117,0.28083946
0.566,0.86,954.13774,3.5755496,0.0431,5131.0,0.83,0.79,196.80923,0.76527853,0.29802205
2.1,1.25,932.49475,2.9419409,0.0363,4839.0,0.76,0.72,179.55055,1.344,0.29632611
2.15,1.27,1197.2974,7.4414211,0.0767,6202.0,1.19,1.29,487.98815,1.3330027,0.29078074
5.86,2.29,680.26538,10.652767,0.0918,5323.0,0.85,0.81,50.852773,1.1174463,0.26580437
2.27,1.31,634.14081,39.441984,0.2346,5802.0,1.0,1.0,38.401128,1.3227667,0.32211136
12.6,3.6,1332.9556,2.422082,0.035,5595.0,0.92,0.84,749.65926,0.97222222,0.18939865
2.33,1.33,576.66203,10.458434,0.0845,4730.0,0.76,0.72,26.259508,1.3172028,0.33716349
6.17,2.36,575.1369,25.203479,0.1693,5438.0,0.86,0.83,25.982808,1.1077995,0.28547793
2.1,1.25,1032.0637,2.0323184,0.0283,4708.0,0.78,0.72,269.41832,1.344,0.29373927
1.6,1.15,835.84061,15.04472,0.1152,5889.0,0.94,1.17,115.9031,1.2098299,0.30324187
5.27,2.15,1121.5463,13.321962,0.1284,6805.0,1.49,1.79,375.72488,1.1400757,0.25076931
2.63,1.43,868.99722,2.164571,0.0273,4070.0,0.62,0.6,135.41747,1.2861265,0.29211366
0.257,0.69,997.85493,3.107675,0.039,4910.0,1.0,0.79,235.43487,0.53980256,0.28697797
2.57,1.41,761.31136,7.010606,0.067,4910.0,1.0,0.79,79.771984,1.2926915,0.29998811
0.498,0.83,1479.1058,3.6146051,0.0461,5880.0,1.06,1.27,1136.5751,0.72289157,0.29108657
2.04,1.23,944.91971,3.5157632,0.0426,4951.0,0.8,0.75,189.31316,1.3484037,0.29653356
8.55,2.86,1134.7816,4.761702,0.057,5790.0,0.99,1.27,393.77695,1.0452834,0.21830713
12.1,3.505,644.6697,40.8097,0.2489,6183.0,1.24,1.3,41.015707,0.98493898,0.22017513
10.2,3.182,510.73925,59.770802,0.3096,6214.0,1.1,1.12,16.15839,1.0073951,0.27450094
27.5,5.83,794.37177,24.38,0.17235796,6310.0,1.15,1.43,95.505472,0.80908767,0.14586991
8.5,2.15,735.64513,6.312501,0.055,4096.0,0.65,0.53,69.546395,1.8388318,0.26604279
1.2,1.06,1459.3091,0.58800076,0.0114,4105.0,0.64,0.61,1076.937,1.0679957,0.29390477
2.92,1.52,953.89743,7.4269374,0.0734,5842.0,1.0,0.99,196.61103,1.2638504,0.28500328
11.56,3.41,1015.8994,11.6264,0.1053,6310.0,1.15,1.43,256.7093,0.9941435,0.19900532
4.94,2.07,533.95654,11.14529,0.163,5310.0,0.91,0.85,19.302999,1.1528857,0.31656581
9.03,2.953,435.88713,19.104718,0.12174505,4195.0,0.66,0.68,8.5722998,1.0355256,0.34050308
638.8351,13.978,1919.0936,0.94667944,0.01932,5814.0,1.07,1.08,3220.9631,3.2696307,0.064711132
1907.0,9.057,495.83188,33.60134,0.1968,5155.0,0.9,0.94,14.353953,23.247805,0.16385909
1334.8793,13.0,193.17684,1359.0,2.57,5909.0,1.22,1.39,0.35651151,7.8986941,0.30728042
48.8,3.09,488.85715,2.500311,0.0229,3185.0,0.26,0.28,13.562165,5.1109645,0.29102118
0.749,0.93,1048.139,2.2795267,0.031,5046.0,0.82,0.77,286.60028,0.86599607,0.29734233
2.7,1.45,849.02533,17.292345,0.1361,5923.0,1.02,1.02,123.39108,1.2841855,0.29224377
7.27,2.6,564.12044,45.126304,0.263,6198.0,1.16,1.25,24.048528,1.0754438,0.27742958
8.75,2.9,1317.9827,5.1910402,0.0625,6564.0,1.4,1.57,716.53922,1.0404281,0.21521437
0.315,0.73,985.8649,3.410493,0.039,4984.0,0.84,0.64,224.32144,0.59110527,0.29053401
1.41,1.11,472.1992,30.950851,0.17,4984.0,0.84,0.64,11.805983,1.1443876,0.40218939
0.437,0.8,1393.6427,4.77468,0.0545,5770.0,1.0,1.05,895.79162,0.6828125,0.29010907
3.68,1.74,1884.0363,3.3004192,0.0471,6704.0,1.47,1.78,2991.9766,1.2154842,0.26801524
1.37,1.1,1831.7517,0.96897238,0.0197,5793.0,1.01,1.01,2673.4222,1.1322314,0.29262017
4.78,2.03,636.48429,40.990399,0.2383,5904.0,1.06,1.09,38.97193,1.1599408,0.28656171
1.41,1.11,1399.3648,8.0533362,0.0894,6291.0,1.47,2.04,910.59437,1.1443876,0.29348224
0.566,0.86,1427.261,4.4534328,0.0546,6356.0,1.21,1.32,985.40489,0.76527853,0.29232269
2.45,1.37,990.85351,10.929546,0.0951,5557.0,0.93,0.9,228.8964,1.3053439,0.29040526
0.84,0.96,1006.226,10.600523,0.0948,6150.0,1.13,1.26,243.43517,0.91145833,0.29853042
0.477,0.82,1474.8239,0.68996783,0.0141,4865.0,0.81,0.75,1123.4708,0.70939917,0.29069494
8.55,2.86,379.45863,20.956816,0.126,4098.0,0.63,0.61,4.9233296,1.0452834,0.42081765
0.779,0.94,994.26244,14.45413,0.1038,5718.0,0.97,0.95,232.06267,0.88162064,0.29862016
2.45,1.37,903.02695,22.241909,0.1655,6130.0,1.29,1.79,157.90795,1.3053439,0.29311973
6.17,2.36,1320.5782,1.9315598,0.0299,5762.0,0.98,0.98,722.20023,1.1077995,0.23897804
2.67,1.44,1288.0097,3.730899,0.0473,5833.0,1.02,1.01,653.54834,1.2876157,0.2836145
11.2,3.36,445.23288,33.417799,0.1899,5049.0,0.81,0.77,9.3314701,0.99206349,0.31323342
2.6,1.42,670.29882,23.127486,0.1602,5975.0,1.08,1.08,47.937455,1.2894267,0.31077793
6.39,2.41,295.04507,46.827915,0.22,4486.0,0.62,0.57,1.7995115,1.1001877,0.64465847
7.42,1.72,1953.0504,0.926118,0.018,5596.0,0.9,1.13,3455.0552,2.5081125,0.26893498
21.4,4.91,168.77846,241.8,0.657,3897.0,0.65,0.63,0.19269447,0.88766846,0.33072342
5.69,2.2,734.45149,9.113678,0.0793,5266.0,0.8,0.79,69.096114,1.1756198,0.26366633
537.13001,16.813,1465.9925,4.424711,0.05804,6306.0,1.33,1.27,1155.1097,1.9001548,0.055385211
206.58846,11.4,1567.218,6.90683,0.081769733,5966.0,1.53,2.9,1439.4913,1.5896311,0.077866885
6.35,2.4,563.83138,14.245648,0.10479,4930.0,0.76,0.74,24.531739,1.1024306,0.2862008
7.57,1.773,826.29565,0.9893455,0.01545,3472.0,0.45,0.45,110.69883,2.4081216,0.27812161
5085.2545,13.675,2.1604118,5800000.0,350.0,2620.0,0.07,0.13063183,8.0655554E-09,27.193056,0.065654926
2.86,1.5,666.56536,2.896,0.033,3900.0,0.58,0.53,46.878329,1.2711111,0.30782957
13.1,3.68,544.09534,28.731,0.176574,5544.0,0.94,0.86,21.524856,0.96733223,0.23900404
2034.1018,12.7,332.41981,2142.0,4.21,4879.0,2.16,10.37,3.5246822,12.611456,0.27865314
4862.7746,12.2,324.80221,2744.0,5.15,4815.0,2.4,12.4,3.9229209,32.671154,0.26772605
66.10864,11.747,1124.739,7.532806,0.0757,5690.0,1.02,1.59,380.02156,0.47907586,0.077951308
2.2,1.458,279.31529,44.55603,0.2014,3844.0,0.55,0.55,1.4544097,1.034922,0.81426382
5.14,2.12,494.52496,16.709184,0.111,4623.0,0.66,0.62,14.202148,1.1436454,0.33552653
3.09,1.57,492.48503,8.295611,0.065,3750.0,0.6,0.51,13.969256,1.2536006,0.36761275
5.27,2.15,290.98123,59.87756,0.24861,4017.0,0.64,0.62,1.7863937,1.1400757,0.6737067
5.5,2.207,616.98054,40.030602,0.2408,5855.0,1.16,1.37,34.410187,1.1291666,0.28171098
0.437,0.8,1344.2692,3.7847065,0.0494,6138.0,1.17,1.23,775.43625,0.6828125,0.29035201
0.666,0.9,1539.7729,2.7881568,0.0392,6126.0,1.13,1.18,1334.8359,0.82222222,0.29297174
3.22,1.61,1387.5334,3.25427,0.045,6077.0,1.15,1.29,880.18705,1.242236,0.2754004
2.54,1.4,731.17428,9.0823705,0.0815,5188.0,0.85,0.81,67.871084,1.2959184,0.30338622
4.5,1.96,390.07484,29.963325,0.1614,4422.0,0.7,0.67,5.4978507,1.1713869,0.45947466
4.12,1.86,652.59389,25.15864,0.1694,5679.0,0.96,0.95,43.069833,1.1908891,0.29228729
3.53,1.7,1311.4626,0.86838653,0.0163,4817.0,0.8,0.74,702.46516,1.2214533,0.2714613
5.14,2.119,899.83349,6.0702901,0.0615,5076.0,0.86,0.76,155.68607,1.1447251,0.25725199
9.8,3.099,559.91912,44.870201,0.2529,6122.0,1.07,1.0,23.34008,1.0204293,0.25681911
8.32,2.814,517.60083,24.220301,0.1546,5165.0,0.86,0.76,17.044373,1.0506913,0.28697126
4.5,1.96,553.64612,52.609699,0.2846,5881.0,1.11,1.29,22.311574,1.1713869,0.31408517
317.83,2.74,1015.327,4.93777,0.05741,5875.0,1.04,0.88,252.36255,42.334434,0.22516987
5.77,2.27,1128.8725,3.4206469,0.0426,5370.0,0.88,0.97,385.63887,1.1197578,0.24484453
4.23,1.89,556.17558,19.548967,0.1307,5549.0,0.78,0.73,22.722119,1.1841774,0.31687209
13.71,1.362,1199.3705,4.040295,0.05727,6169.0,1.1,1.12,497.30259,7.3906603,0.28744213
5.43,2.19,655.90178,10.132026,0.0756,4815.0,0.75,0.72,43.94975,1.1321699,0.27468943
7.41,2.63,1355.6664,4.3065569,0.054,6209.0,1.22,1.34,802.07038,1.0712892,0.22648257
6.71,2.48,1275.577,2.57302,0.0392,6293.0,1.21,1.36,628.67743,1.090986,0.23366883
14.5,3.9,664.68948,25.4556,0.189,6771.0,1.4,1.63,46.352845,0.95332018,0.20388997
3.12,1.58,662.33962,12.6475,0.1014,5213.0,0.87,0.84,45.70083,1.2497997,0.30475894
2.24,1.3,1473.697,2.5430729,0.0358,5794.0,0.99,0.99,1120.0411,1.3254438,0.28815442
1.41,1.11,958.30419,4.7902846,0.0546,5612.0,0.95,0.93,200.26945,1.1443876,0.29894983
2.04,1.23,1285.8364,2.2950362,0.0331,5723.0,0.98,0.94,649.14843,1.3484037,0.2913059
1719.4517,12.8,195.90735,921.2,1.961,5959.0,1.18,1.22,0.85005776,10.4947,0.39266255
6.26,2.38,857.85157,6.1799844,0.0615,5215.0,0.86,0.81,128.60261,1.1051479,0.24631891
8.3,2.81,542.80163,42.300495,0.2415,5931.0,1.12,1.17,20.614164,1.0511518,0.2757122
6.99,2.54,484.92185,41.697783,0.233,5641.0,0.95,0.93,13.130708,1.0834522,0.31948164
3.15,1.59,1170.0202,3.5323245,0.0459,5851.0,1.03,1.04,445.01498,1.245995,0.27786973
8.1,2.77,823.8224,18.311,0.1429,5995.0,1.16,1.56,109.3794,1.0556634,0.23041695
2.3,1.32,1236.9798,6.2171292,0.0666,5808.0,1.01,1.01,555.97024,1.3200184,0.2887138
1.87,1.201,1111.3973,2.76266,0.0385,5772.0,1.0,0.9,362.30852,1.2964495,0.29382719
42.0,5.24,1116.8884,2.699835,0.0429,5225.0,0.89,1.01,370.66082,1.5296311,0.14824615
298.7587,19.84,1614.7158,2.1225735,0.03319,5966.0,1.08,1.25,1614.3046,0.75899205,0.047425414
457.67291,13.574,1435.2623,3.8016122,0.05222,6202.0,1.31,1.44,1007.6884,2.4839309,0.067152419
6.41,2.415,466.69968,10.688716,0.0814,3901.0,0.63,0.6,11.265519,1.099066,0.33963825
5.76,2.266,581.07033,5.5382498,0.05251,3901.0,0.63,0.6,27.071727,1.121767,0.28836774
8.69,2.888,892.90491,9.188526,0.088067312,5881.0,1.08,1.0,154.7115,1.0418985,0.22209237
12.5,3.58,633.30487,10.35239,0.0856,4870.0,0.78,0.74,38.199042,0.97531288,0.21965139
3.33,1.64,791.70303,6.766589,0.067,5309.0,0.92,0.79,93.293287,1.2381023,0.28697878
344.52772,10.985,1670.646,3.8186244,0.0504,5965.0,1.17,1.64,1849.8603,2.8551179,0.0802346
8581.367,11.9,48.331004,44000.0,27.0,5169.0,1.36,1.26,0.0016320372,60.598595,0.076026909
4.01,1.83,368.24615,5.26,0.0582,3436.0,0.41,0.38,4.3667068,1.1974081,0.51032552
408.72733,11.814,365.21851,141.83402,0.5516,5929.0,1.11,1.08,4.372573,2.928463,0.25627349
7.4,2.49,839.92258,10.56103,0.0959,5705.0,1.05,1.14,118.84332,1.1935291,0.24198474
8.7,2.35,793.37115,15.38857,0.1206,5942.0,0.99,1.11,95.926091,1.5753735,0.2511495
1.98,1.22,1492.1211,0.76669152,0.015,4821.0,0.77,0.79,1177.1112,1.3302876,0.29062414
7.13,2.57,612.40402,22.790204,0.1528,5478.0,0.91,1.05,33.400525,1.0795016,0.26498108
89700.0,32.6,333.3104,150.01895,0.523,5618.0,0.85,0.9,2.9308705,84.402876,0.24974018
2.96,1.53,1105.3531,11.495002,0.1038,6033.0,1.13,1.79,354.49106,1.2644709,0.28143754
12.8,3.62,607.85597,7.972513,0.07,4559.0,0.77,0.65,32.419321,0.97677116,0.22363277
13.6,3.76,550.83312,5.0988179,0.04825,3708.0,0.58,0.55,22.687056,0.96197374,0.23368884
826.358,3.89,932.23245,4.32421,0.04866,4969.0,0.82,0.89,196.48592,54.609605,0.18479103
7.95,2.74,539.72491,38.671507,0.2079,5688.0,0.96,0.97,20.150741,1.058927,0.28018349
2.6,1.42,928.49537,7.5612722,0.0751,5771.0,1.01,1.0,176.49001,1.2894267,0.29017208
0.904,0.98,1262.9085,4.5215889,0.0529,5780.0,1.0,0.99,604.07193,0.94127447,0.2951943
4.31,1.91,700.48228,16.295954,0.123,5727.0,0.98,0.97,57.172841,1.1814369,0.28229118
2.27,1.31,764.30339,5.7271723,0.0575,4985.0,0.78,0.75,81.033446,1.3227667,0.30363689
6.12,2.35,1250.4597,2.940309,0.04,5526.0,1.0,1.08,580.60399,1.1081938,0.23989105
6.48,2.43,977.20088,8.005777,0.074,6031.0,0.79,0.95,216.53922,1.0973937,0.23989783
5.43,2.19,223.00026,247.35373,0.677,4880.0,0.6,0.62,0.58724951,1.1321699,0.67845615
8.75,2.9,775.15802,9.576694,0.085,5676.0,0.94,1.07,85.735789,1.0404281,0.22806786
8.65,2.88,599.72967,20.552802,0.142,5676.0,0.94,1.07,30.720149,1.0428723,0.25412875
10.5,3.227,853.52807,3.771116,0.042683872,4590.0,0.73,0.76,126.02955,1.0083037,0.21059159
11.5,3.41,353.48539,43.595792,0.218,4625.0,0.63,0.66,3.70755,0.98898358,0.43899899
5.56,2.22,492.06581,114.34219,0.4679,6132.0,1.18,1.27,13.921753,1.1281552,0.33162465
2.76,1.47,1001.5128,10.811874,0.0994,6436.0,1.31,1.5,238.9061,1.2772456,0.28599578
8.8,1.97,595.99162,20.303005,0.141,5788.0,0.97,0.87,29.961377,2.2675153,0.29941218
35.7,2.27,805.71435,11.637071,0.103,5888.0,0.94,0.96,100.07499,6.9281376,0.25446149
2.36,1.34,680.51873,9.939632,0.087,5282.0,0.81,0.79,50.928571,1.3143239,0.31240772
2.89,1.51,1459.7373,2.092281,0.032,6089.0,1.09,1.02,1078.2018,1.2674883,0.27972852
6.35,2.4,497.94728,52.814973,0.275,6089.0,1.09,1.02,14.599387,1.1024306,0.31824944
2.79,1.48,1193.9078,3.619337,0.046,5502.0,1.02,1.06,482.48558,1.27374,0.28264207
10.0,3.14,514.19029,44.699576,0.248,5502.0,1.02,1.06,16.599562,1.0142399,0.27445553
9.01,2.95,1206.875,4.585512,0.057,5786.0,1.17,1.49,503.79087,1.0353347,0.21393304
2.96,1.53,1581.0004,1.3118444,0.0229,5636.0,0.97,0.93,1483.6417,1.2644709,0.27847662
8.21,1.725,2065.7509,0.571292,0.01326,5532.0,0.95,0.99,4324.2715,2.7590842,0.26861068
0.64,0.89,1057.369,6.1096032,0.0596,5789.0,1.02,1.02,296.82979,0.80797879,0.29643695
1.04,1.02,1333.2371,6.7628438,0.0761,6266.0,1.21,1.34,750.29264,0.99961553,0.29474085
7.4,2.99,1146.6303,7.38449,0.0756,5803.0,1.12,1.72,412.36478,0.82773123,0.21288656
5.1,3.44,1040.609,9.84564,0.0916,5803.0,1.12,1.72,283.23745,0.4309762,0.19750968
2.33,1.33,732.72505,1.133,0.0147,3436.0,0.41,0.38,68.44872,1.3172028,0.30599274
4.35,1.92,574.72023,8.205,0.0594,4141.0,0.63,0.6,25.907596,1.180013,0.30857541
27.6,5.7,657.77268,3.2903045,0.0327,3636.0,0.5,0.47,44.45335,0.84949215,0.16154144
778.65,14.68,1593.5391,1.4857108,0.02591,5781.0,1.04,1.01,1531.4099,3.6131848,0.062301062
143.02278,14.3,349.70279,836.4,1.92,4971.0,1.35,4.86,3.5513833,0.6994121,0.26860006
5.99,2.32,842.46613,5.342657,0.0531,4916.0,0.85,0.86,119.62197,1.1128864,0.24993616
5.56,2.22,815.61436,6.8430344,0.0678,5241.0,0.88,0.87,105.08497,1.1281552,0.25629262
6.08,2.34,429.06098,24.278553,0.1456,4324.0,0.76,0.79,8.0478014,1.1103806,0.38043344
3.82,1.78,862.27967,16.177956,0.1285,5812.0,1.02,1.02,131.27854,1.2056559,0.27587571
10.4,2.332,734.44336,16.141132,0.1237,5868.0,0.97,1.0,71.955282,1.912389,0.25645062
15.9,2.592,574.69822,13.86375,0.10207,5010.0,0.74,0.71,26.236441,2.3666124,0.27372093
4.08,1.85,524.88056,16.282493,0.113,4668.0,0.68,0.67,18.023665,1.192111,0.3330147
11.1,3.33,759.01444,40.806231,0.249,6158.0,1.46,1.55,78.813625,1.001001,0.21257716
3.64,1.73,1301.3142,1.5540039,0.0246,5350.0,0.88,0.83,680.97283,1.2162117,0.27005288
3.26,1.62,1407.5002,2.46236,0.036,5696.0,1.07,1.2,931.95512,1.2421887,0.27483927
12.6,3.59,659.64727,51.078775,0.294,4991.0,1.08,2.94,56.068486,0.97764605,0.20957678
2.7,1.45,1372.5391,2.139542,0.032,5744.0,0.96,0.89,842.75249,1.2841855,0.28271317
8.4,2.83,503.43278,140.10126,0.566,6158.0,1.46,1.55,15.253417,1.0488332,0.29383474
35.4,1.73,515.80298,10.065275,0.074,3767.0,0.58,0.49,16.808794,11.827993,0.34444435
7.8,2.71,393.69397,60.418955,0.287,5360.0,0.85,0.76,5.7047446,1.062077,0.40635359
4.8,4.6,826.69929,19.72567,0.1455,5803.0,1.12,1.72,111.13211,0.2268431,0.16996651
2.73,1.46,1325.1215,4.425391,0.056,6282.0,1.11,1.11,732.19026,1.2807281,0.28253301
6.48,2.43,760.07132,8.472382,0.077,5360.0,0.85,0.76,79.253518,1.0973937,0.25013581
4.86,2.05,386.74062,20.060548,0.122,4255.0,0.58,0.55,5.3122724,1.1564545,0.45906569
6.08,2.34,1088.5909,4.166972,0.05,5642.0,0.91,0.84,333.47247,1.1103806,0.24203031
4.74,2.02,511.20172,20.729042,0.139,5208.0,0.81,0.81,16.216996,1.1616508,0.3309561
158.915,9.18,187.67703,1047.8356,2.026,5597.0,1.01,1.18,0.31039877,1.8857301,0.32080459
2.21,1.29,1213.3304,4.263742,0.048,6031.0,0.79,0.95,514.65657,1.3280452,0.28996656
7.22,2.59,721.463,17.308032,0.131,6089.0,1.09,1.02,64.336497,1.0763107,0.24638433
17.0,3.87,238.26464,175.06,0.633,5100.0,0.84,0.76,0.76718348,1.1350814,0.57300033
7.6,2.67,322.11362,21.789,0.12,3688.0,0.49,0.47,2.5564512,1.0660831,0.55357397
169.7,5.6,801.3227,23.654,0.1658,5732.0,1.06,0.96,97.910879,5.411352,0.14978382
7.08,2.56,879.03276,11.903515,0.105,6064.0,1.12,1.01,141.7821,1.0803223,0.23704435
9.8,3.1,617.17725,34.035257,0.213,6064.0,1.12,1.01,34.454091,1.0197711,0.24082148
2.63,1.43,838.27345,5.433074,0.058,5232.0,0.79,0.89,117.25841,1.2861265,0.29368041
13.2,3.69,494.2691,28.081912,0.18,5433.0,0.88,0.87,14.172778,0.96944059,0.26422929
508.5,2.8,811.79576,12.3335,0.106,5800.0,1.03,1.07,103.13077,64.859694,0.22982718
6.04,2.33,585.84912,12.718092,0.094,4699.0,0.67,0.67,27.973338,1.1125642,0.28368063
2.86,1.5,715.13241,13.817124,0.109,5731.0,0.95,1.06,62.107923,1.2711111,0.30085021
7.18,2.58,1002.2224,9.825792,0.096,6250.0,1.16,1.15,239.58385,1.0786611,0.23246351
2.33,1.33,1002.217,4.790936,0.053,5526.0,0.95,0.89,239.57873,1.3172028,0.29165622
1.92,1.21,663.52665,10.399931,0.088,5235.0,0.79,0.75,46.02933,1.3113858,0.31963816
8.2,2.79,623.09473,21.2234,0.15,5479.0,0.94,1.01,35.794597,1.0534294,0.25256908
